"PCN_Code","PCN_Name","Sex","Age_group","EXTRACT_DATE","Patients","Proportion"
"U08235","Regis Healthcare PCN","Female","15-19 years","1st Apr 2022",2190,0.0216881071927271
"U08235","Regis Healthcare PCN","Female","20-24 years","1st Apr 2022",2342,0.0231934004773364
"U08235","Regis Healthcare PCN","Female","25-29 years","1st Apr 2022",2617,0.0259167929330442
"U08235","Regis Healthcare PCN","Female","30-34 years","1st Apr 2022",3071,0.0304128662962853
"U08235","Regis Healthcare PCN","Female","35-39 years","1st Apr 2022",2834,0.0280657971617299
"U08235","Regis Healthcare PCN","Female","40-44 years","1st Apr 2022",2815,0.0278776355011537
"U08235","Regis Healthcare PCN","Female","45-49 years","1st Apr 2022",2842,0.0281450231240778
"U08235","Regis Healthcare PCN","Female","50-54 years","1st Apr 2022",3457,0.0342355189795696
"U08235","Regis Healthcare PCN","Female","55-59 years","1st Apr 2022",3786,0.0374936866811254
"U08235","Regis Healthcare PCN","Female","60-64 years","1st Apr 2022",3576,0.035414005169494
"U08235","Regis Healthcare PCN","Female","65-69 years","1st Apr 2022",3326,0.0329381938461234
"U08235","Regis Healthcare PCN","Female","70-74 years","1st Apr 2022",3574,0.0353941986789071
"U08235","Regis Healthcare PCN","Female","75-79 years","1st Apr 2022",3252,0.0322053536944057
"U08235","Regis Healthcare PCN","Female","80-84 years","1st Apr 2022",2061,0.0204105885498678
"U08235","Regis Healthcare PCN","Female","85-89 years","1st Apr 2022",1434,0.0142012537508542
"U08235","Regis Healthcare PCN","Female","90-94 years","1st Apr 2022",806,0.00798201570654703
"U08235","Regis Healthcare PCN","Female","95+ years","1st Apr 2022",272,0.00269368271982729
"U08235","Regis Healthcare PCN","Male","0-4 years","1st Apr 2022",2069,0.0204898145122157
"U08235","Regis Healthcare PCN","Male","5-9 years","1st Apr 2022",2457,0.0243322736860869
"U08235","Regis Healthcare PCN","Male","10-14 years","1st Apr 2022",2652,0.0262634065183161
"U08235","Regis Healthcare PCN","Male","15-19 years","1st Apr 2022",2440,0.0241639185160977
"U08235","Regis Healthcare PCN","Male","20-24 years","1st Apr 2022",2307,0.0228467868920645
"U08235","Regis Healthcare PCN","Male","25-29 years","1st Apr 2022",2894,0.0286599918793389
"U08235","Regis Healthcare PCN","Male","30-34 years","1st Apr 2022",3264,0.0323241926379274
"U08235","Regis Healthcare PCN","Male","35-39 years","1st Apr 2022",3217,0.0318587401091338
"U08235","Regis Healthcare PCN","Male","40-44 years","1st Apr 2022",2891,0.0286302821434584
"U08235","Regis Healthcare PCN","Male","45-49 years","1st Apr 2022",2846,0.0281846361052517
"U08235","Regis Healthcare PCN","Male","50-54 years","1st Apr 2022",3451,0.0341760995078087
"U08235","Regis Healthcare PCN","Male","55-59 years","1st Apr 2022",3719,0.0368301692464621
"U08235","Regis Healthcare PCN","Male","60-64 years","1st Apr 2022",3388,0.0335521950543193
"U08235","Regis Healthcare PCN","Male","65-69 years","1st Apr 2022",3064,0.0303435435792309
"U08235","Regis Healthcare PCN","Male","70-74 years","1st Apr 2022",3236,0.0320469017697099
"U08235","Regis Healthcare PCN","Male","75-79 years","1st Apr 2022",2814,0.0278677322558602
"U08235","Regis Healthcare PCN","Male","80-84 years","1st Apr 2022",1735,0.0171821305841924
"U08235","Regis Healthcare PCN","Male","85-89 years","1st Apr 2022",1006,0.00996266476524357
"U08235","Regis Healthcare PCN","Male","90-94 years","1st Apr 2022",395,0.00391178189092566
"U08235","Regis Healthcare PCN","Male","95+ years","1st Apr 2022",92,0.000911098567000406
"U09072","Preston Park Community PCN","Female","0-4 years","1st Apr 2022",993,0.0178922142741311
"U09072","Preston Park Community PCN","Female","5-9 years","1st Apr 2022",1333,0.024018450782897
"U09072","Preston Park Community PCN","Female","10-14 years","1st Apr 2022",1577,0.0284149263950702
"U09072","Preston Park Community PCN","Female","15-19 years","1st Apr 2022",1712,0.0308474026559037
"U09072","Preston Park Community PCN","Female","20-24 years","1st Apr 2022",2605,0.0469377826627507
"U09072","Preston Park Community PCN","Female","25-29 years","1st Apr 2022",1954,0.0352078415827312
"U09072","Preston Park Community PCN","Female","30-34 years","1st Apr 2022",1908,0.0343789978197805
"U09072","Preston Park Community PCN","Female","35-39 years","1st Apr 2022",1771,0.0319104848736013
"U09072","Preston Park Community PCN","Female","40-44 years","1st Apr 2022",2010,0.0362168687724103
"U09072","Preston Park Community PCN","Female","45-49 years","1st Apr 2022",1967,0.0354420800374782
"U09072","Preston Park Community PCN","Female","50-54 years","1st Apr 2022",2126,0.0383069965224599
"U09072","Preston Park Community PCN","Female","55-59 years","1st Apr 2022",1885,0.0339645759383052
"U09072","Preston Park Community PCN","Female","60-64 years","1st Apr 2022",1404,0.0252977531126687
"U09072","Preston Park Community PCN","Female","65-69 years","1st Apr 2022",1136,0.0204688372763473
"U09072","Preston Park Community PCN","Female","70-74 years","1st Apr 2022",1075,0.019369718373304
"U09072","Preston Park Community PCN","Female","75-79 years","1st Apr 2022",811,0.014612875907674
"U09072","Preston Park Community PCN","Female","80-84 years","1st Apr 2022",602,0.0108470422890503
"U09072","Preston Park Community PCN","Female","85-89 years","1st Apr 2022",404,0.00727941043982774
"U09072","Preston Park Community PCN","Female","90-94 years","1st Apr 2022",198,0.00356763184922251
"U09072","Preston Park Community PCN","Female","95+ years","1st Apr 2022",85,0.00153155912719148
"U09072","Preston Park Community PCN","Male","0-4 years","1st Apr 2022",1114,0.0200724337375448
"U09072","Preston Park Community PCN","Male","5-9 years","1st Apr 2022",1435,0.0258563217355268
"U09072","Preston Park Community PCN","Male","10-14 years","1st Apr 2022",1599,0.0288113299338727
"U09072","Preston Park Community PCN","Male","15-19 years","1st Apr 2022",1656,0.0298383754662246
"U09072","Preston Park Community PCN","Male","20-24 years","1st Apr 2022",2137,0.0385051982918611
"U09072","Preston Park Community PCN","Male","25-29 years","1st Apr 2022",2176,0.0392079136561019
"U09072","Preston Park Community PCN","Male","30-34 years","1st Apr 2022",2148,0.0387034000612624
"U09072","Preston Park Community PCN","Male","35-39 years","1st Apr 2022",2030,0.0365772356258671
"U09072","Preston Park Community PCN","Male","40-44 years","1st Apr 2022",1993,0.035910556946972
"U09072","Preston Park Community PCN","Male","45-49 years","1st Apr 2022",2125,0.038288978179787
"U09072","Preston Park Community PCN","Male","50-54 years","1st Apr 2022",2305,0.0415322798608984
"U09072","Preston Park Community PCN","Male","55-59 years","1st Apr 2022",2023,0.0364511072271572
"U09072","Preston Park Community PCN","Male","60-64 years","1st Apr 2022",1499,0.0270094956665886
"U09072","Preston Park Community PCN","Male","65-69 years","1st Apr 2022",1136,0.0204688372763473
"U09072","Preston Park Community PCN","Male","70-74 years","1st Apr 2022",1012,0.018234562784915
"U09072","Preston Park Community PCN","Male","75-79 years","1st Apr 2022",696,0.0125407665002973
"U09072","Preston Park Community PCN","Male","80-84 years","1st Apr 2022",427,0.00769383232130309
"U09072","Preston Park Community PCN","Male","85-89 years","1st Apr 2022",278,0.00500909926304978
"U09072","Preston Park Community PCN","Male","90-94 years","1st Apr 2022",122,0.0021982378060866
"U09072","Preston Park Community PCN","Male","95+ years","1st Apr 2022",32,0.00057658696553091
"U13952","Central Worthing Practices PCN","Female","0-4 years","1st Apr 2022",1011,0.0242742922999352
"U13952","Central Worthing Practices PCN","Female","5-9 years","1st Apr 2022",1120,0.0268914019544287
"U13952","Central Worthing Practices PCN","Female","10-14 years","1st Apr 2022",1236,0.0296765828711374
"U13952","Central Worthing Practices PCN","Female","15-19 years","1st Apr 2022",1053,0.0252827198732262
"U13952","Central Worthing Practices PCN","Female","20-24 years","1st Apr 2022",994,0.0238661192345555
"U13952","Central Worthing Practices PCN","Female","25-29 years","1st Apr 2022",1167,0.028019880429302
"U13952","Central Worthing Practices PCN","Female","30-34 years","1st Apr 2022",1415,0.0339744051477827
"U13952","Central Worthing Practices PCN","Female","35-39 years","1st Apr 2022",1424,0.0341904967706307
"U13952","Central Worthing Practices PCN","Female","40-44 years","1st Apr 2022",1531,0.0367595860644913
"U13952","Central Worthing Practices PCN","Female","45-49 years","1st Apr 2022",1521,0.0365194842613268
"U13952","Central Worthing Practices PCN","Female","50-54 years","1st Apr 2022",1574,0.0377920238180989
"U13952","Central Worthing Practices PCN","Female","55-59 years","1st Apr 2022",1553,0.0372878100314533
"U13952","Central Worthing Practices PCN","Female","60-64 years","1st Apr 2022",1265,0.0303728781003145
"U13952","Central Worthing Practices PCN","Female","65-69 years","1st Apr 2022",1049,0.0251866791519604
"U13952","Central Worthing Practices PCN","Female","70-74 years","1st Apr 2022",1091,0.0261951067252515
"U13952","Central Worthing Practices PCN","Female","75-79 years","1st Apr 2022",945,0.0226896203990492
"U13952","Central Worthing Practices PCN","Female","80-84 years","1st Apr 2022",663,0.0159187495498091
"U13952","Central Worthing Practices PCN","Female","85-89 years","1st Apr 2022",474,0.0113808254699993
"U13952","Central Worthing Practices PCN","Female","90-94 years","1st Apr 2022",237,0.00569041273499964
"U13952","Central Worthing Practices PCN","Female","95+ years","1st Apr 2022",85,0.00204086532689861
"U13952","Central Worthing Practices PCN","Male","0-4 years","1st Apr 2022",1029,0.0247064755456313
"U13952","Central Worthing Practices PCN","Male","5-9 years","1st Apr 2022",1231,0.0295565319695551
"U13952","Central Worthing Practices PCN","Male","10-14 years","1st Apr 2022",1318,0.0316454176570866
"U13952","Central Worthing Practices PCN","Male","15-19 years","1st Apr 2022",1169,0.0280679007899349
"U13952","Central Worthing Practices PCN","Male","20-24 years","1st Apr 2022",972,0.0233378952675935
"U13952","Central Worthing Practices PCN","Male","25-29 years","1st Apr 2022",1091,0.0261951067252515
"U13952","Central Worthing Practices PCN","Male","30-34 years","1st Apr 2022",1285,0.0308530817066436
"U13952","Central Worthing Practices PCN","Male","35-39 years","1st Apr 2022",1394,0.0334701913611371
"U13952","Central Worthing Practices PCN","Male","40-44 years","1st Apr 2022",1385,0.033254099738289
"U13952","Central Worthing Practices PCN","Male","45-49 years","1st Apr 2022",1423,0.0341664865903143
"U13952","Central Worthing Practices PCN","Male","50-54 years","1st Apr 2022",1533,0.0368076064251243
"U13952","Central Worthing Practices PCN","Male","55-59 years","1st Apr 2022",1550,0.037215779490504
"U13952","Central Worthing Practices PCN","Male","60-64 years","1st Apr 2022",1283,0.0308050613460107
"U13952","Central Worthing Practices PCN","Male","65-69 years","1st Apr 2022",977,0.0234579461691757
"U13952","Central Worthing Practices PCN","Male","70-74 years","1st Apr 2022",931,0.0223534778746188
"U13952","Central Worthing Practices PCN","Male","75-79 years","1st Apr 2022",796,0.0191121035318975
"U13952","Central Worthing Practices PCN","Male","80-84 years","1st Apr 2022",471,0.0113087949290499
"U13952","Central Worthing Practices PCN","Male","85-89 years","1st Apr 2022",266,0.00638670796417681
"U13952","Central Worthing Practices PCN","Male","90-94 years","1st Apr 2022",120,0.0028812216379745
"U13952","Central Worthing Practices PCN","Male","95+ years","1st Apr 2022",17,0.000408173065379721
"U14062","West Hove PCN","Female","0-4 years","1st Apr 2022",1225,0.0219916342028257
"U14062","West Hove PCN","Female","5-9 years","1st Apr 2022",1725,0.0309678114284688
"U14062","West Hove PCN","Female","10-14 years","1st Apr 2022",1768,0.0317397626698742
"U14062","West Hove PCN","Female","15-19 years","1st Apr 2022",1601,0.0287417194765093
"U14062","West Hove PCN","Female","20-24 years","1st Apr 2022",1392,0.0249896773961905
"U14062","West Hove PCN","Female","25-29 years","1st Apr 2022",1504,0.0270003410947346
"U14062","West Hove PCN","Female","30-34 years","1st Apr 2022",1870,0.0335709028239054
"U14062","West Hove PCN","Female","35-39 years","1st Apr 2022",1905,0.0341992352297004
"U14062","West Hove PCN","Female","40-44 years","1st Apr 2022",2126,0.0381667055634346
"U14062","West Hove PCN","Female","45-49 years","1st Apr 2022",2099,0.0376819919932499
"U14062","West Hove PCN","Female","50-54 years","1st Apr 2022",2216,0.0397824174640504
"U14062","West Hove PCN","Female","55-59 years","1st Apr 2022",2030,0.0364432795361112
"U14062","West Hove PCN","Female","60-64 years","1st Apr 2022",1542,0.0276825305638835
"U14062","West Hove PCN","Female","65-69 years","1st Apr 2022",1213,0.0217762059494103
"U14062","West Hove PCN","Female","70-74 years","1st Apr 2022",1230,0.0220813959750821
"U14062","West Hove PCN","Female","75-79 years","1st Apr 2022",1060,0.0190294957183635
"U14062","West Hove PCN","Female","80-84 years","1st Apr 2022",739,0.0132667899395006
"U14062","West Hove PCN","Female","85-89 years","1st Apr 2022",523,0.00938908137802273
"U14062","West Hove PCN","Female","90-94 years","1st Apr 2022",244,0.00438037448611385
"U14062","West Hove PCN","Female","95+ years","1st Apr 2022",76,0.00136437893829776
"U14062","West Hove PCN","Male","0-4 years","1st Apr 2022",1370,0.0245947255982622
"U14062","West Hove PCN","Male","5-9 years","1st Apr 2022",1685,0.0302497172504174
"U14062","West Hove PCN","Male","10-14 years","1st Apr 2022",1939,0.0348096152810441
"U14062","West Hove PCN","Male","15-19 years","1st Apr 2022",1707,0.0306446690483457
"U14062","West Hove PCN","Male","20-24 years","1st Apr 2022",1543,0.0277004829183347
"U14062","West Hove PCN","Male","25-29 years","1st Apr 2022",1592,0.0285801482864478
"U14062","West Hove PCN","Male","30-34 years","1st Apr 2022",1766,0.0317038579609716
"U14062","West Hove PCN","Male","35-39 years","1st Apr 2022",1870,0.0335709028239054
"U14062","West Hove PCN","Male","40-44 years","1st Apr 2022",1991,0.035743137712511
"U14062","West Hove PCN","Male","45-49 years","1st Apr 2022",1985,0.0356354235858033
"U14062","West Hove PCN","Male","50-54 years","1st Apr 2022",2196,0.0394233703750247
"U14062","West Hove PCN","Male","55-59 years","1st Apr 2022",2133,0.0382923720445936
"U14062","West Hove PCN","Male","60-64 years","1st Apr 2022",1633,0.0293161948189505
"U14062","West Hove PCN","Male","65-69 years","1st Apr 2022",1220,0.0219018724305693
"U14062","West Hove PCN","Male","70-74 years","1st Apr 2022",1112,0.0199630181498303
"U14062","West Hove PCN","Male","75-79 years","1st Apr 2022",833,0.0149543112579215
"U14062","West Hove PCN","Male","80-84 years","1st Apr 2022",567,0.0101789849738793
"U14062","West Hove PCN","Male","85-89 years","1st Apr 2022",311,0.00558318223435003
"U14062","West Hove PCN","Male","90-94 years","1st Apr 2022",139,0.00249537726872879
"U14062","West Hove PCN","Male","95+ years","1st Apr 2022",23,0.000412904152379585
"U14816","Healthy Crawley PCN","Female","0-4 years","1st Apr 2022",1313,0.0263824144028291
"U14816","Healthy Crawley PCN","Female","5-9 years","1st Apr 2022",1506,0.0302604082944864
"U14816","Healthy Crawley PCN","Female","10-14 years","1st Apr 2022",1481,0.0297580774795049
"U14816","Healthy Crawley PCN","Female","15-19 years","1st Apr 2022",1236,0.0248352354926861
"U14816","Healthy Crawley PCN","Female","20-24 years","1st Apr 2022",1192,0.0239511332583186
"U14816","Healthy Crawley PCN","Female","25-29 years","1st Apr 2022",1523,0.0306019932486738
"U14816","Healthy Crawley PCN","Female","30-34 years","1st Apr 2022",1893,0.0380364893104003
"U14816","Healthy Crawley PCN","Female","35-39 years","1st Apr 2022",1869,0.037554251728018
"U14816","Healthy Crawley PCN","Female","40-44 years","1st Apr 2022",1812,0.0364089374698602
"U14816","Healthy Crawley PCN","Female","45-49 years","1st Apr 2022",1586,0.0318678669024273
"U14816","Healthy Crawley PCN","Female","50-54 years","1st Apr 2022",1716,0.0344799871403311
"U14816","Healthy Crawley PCN","Female","55-59 years","1st Apr 2022",1639,0.0329328082301881
"U14816","Healthy Crawley PCN","Female","60-64 years","1st Apr 2022",1503,0.0302001285966886
"U14816","Healthy Crawley PCN","Female","65-69 years","1st Apr 2022",1203,0.0241721588169105
"U14816","Healthy Crawley PCN","Female","70-74 years","1st Apr 2022",1124,0.0225847934415689
"U14816","Healthy Crawley PCN","Female","75-79 years","1st Apr 2022",916,0.0184054010609227
"U14816","Healthy Crawley PCN","Female","80-84 years","1st Apr 2022",588,0.0118148207683652
"U14816","Healthy Crawley PCN","Female","85-89 years","1st Apr 2022",486,0.00976531104324064
"U14816","Healthy Crawley PCN","Female","90-94 years","1st Apr 2022",266,0.00534479987140331
"U14816","Healthy Crawley PCN","Female","95+ years","1st Apr 2022",62,0.00124578042115416
"U14816","Healthy Crawley PCN","Male","0-4 years","1st Apr 2022",1353,0.0271861437067995
"U14816","Healthy Crawley PCN","Male","5-9 years","1st Apr 2022",1558,0.031305256389648
"U14816","Healthy Crawley PCN","Male","10-14 years","1st Apr 2022",1579,0.0317272142742324
"U14816","Healthy Crawley PCN","Male","15-19 years","1st Apr 2022",1371,0.0275478218935862
"U14816","Healthy Crawley PCN","Male","20-24 years","1st Apr 2022",1320,0.026523067031024
"U14816","Healthy Crawley PCN","Male","25-29 years","1st Apr 2022",1569,0.0315262819482398
"U14816","Healthy Crawley PCN","Male","30-34 years","1st Apr 2022",1835,0.0368710818196431
"U14816","Healthy Crawley PCN","Male","35-39 years","1st Apr 2022",1847,0.0371122006108343
"U14816","Healthy Crawley PCN","Male","40-44 years","1st Apr 2022",1881,0.0377953705192091
"U14816","Healthy Crawley PCN","Male","45-49 years","1st Apr 2022",1656,0.0332743931843755
"U14816","Healthy Crawley PCN","Male","50-54 years","1st Apr 2022",1708,0.0343192412795371
"U14816","Healthy Crawley PCN","Male","55-59 years","1st Apr 2022",1787,0.0359066066548786
"U14816","Healthy Crawley PCN","Male","60-64 years","1st Apr 2022",1541,0.0309636714354605
"U14816","Healthy Crawley PCN","Male","65-69 years","1st Apr 2022",1183,0.0237702941649253
"U14816","Healthy Crawley PCN","Male","70-74 years","1st Apr 2022",989,0.0198722070406687
"U14816","Healthy Crawley PCN","Male","75-79 years","1st Apr 2022",792,0.0159138402186144
"U14816","Healthy Crawley PCN","Male","80-84 years","1st Apr 2022",454,0.0091223276000643
"U14816","Healthy Crawley PCN","Male","85-89 years","1st Apr 2022",270,0.00542517280180035
"U14816","Healthy Crawley PCN","Male","90-94 years","1st Apr 2022",137,0.0027527728660987
"U14816","Healthy Crawley PCN","Male","95+ years","1st Apr 2022",24,0.000482237582382254
"U21317","The Havens PCN","Female","0-4 years","1st Apr 2022",845,0.0238209342316692
"U21317","The Havens PCN","Female","5-9 years","1st Apr 2022",976,0.0275138837989457
"U21317","The Havens PCN","Female","10-14 years","1st Apr 2022",1050,0.0295999774476362
"U21317","The Havens PCN","Female","15-19 years","1st Apr 2022",913,0.0257378851520875
"U21317","The Havens PCN","Female","20-24 years","1st Apr 2022",903,0.0254559806049672
"U21317","The Havens PCN","Female","25-29 years","1st Apr 2022",910,0.0256533137879514
"U21317","The Havens PCN","Female","30-34 years","1st Apr 2022",1196,0.0337157838355933
"U21317","The Havens PCN","Female","35-39 years","1st Apr 2022",1168,0.0329264511036563
"U21317","The Havens PCN","Female","40-44 years","1st Apr 2022",1103,0.0310940715473741
"U21317","The Havens PCN","Female","45-49 years","1st Apr 2022",1029,0.0290079778986835
"U21317","The Havens PCN","Female","50-54 years","1st Apr 2022",1251,0.0352662588447552
"U21317","The Havens PCN","Female","55-59 years","1st Apr 2022",1224,0.0345051165675302
"U21317","The Havens PCN","Female","60-64 years","1st Apr 2022",1095,0.0308685479096778
"U21317","The Havens PCN","Female","65-69 years","1st Apr 2022",1096,0.0308967383643898
"U21317","The Havens PCN","Female","70-74 years","1st Apr 2022",1007,0.0283877878950187
"U21317","The Havens PCN","Female","75-79 years","1st Apr 2022",939,0.0264708369746004
"U21317","The Havens PCN","Female","80-84 years","1st Apr 2022",610,0.017196177374341
"U21317","The Havens PCN","Female","85-89 years","1st Apr 2022",362,0.0102049446057565
"U21317","The Havens PCN","Female","90-94 years","1st Apr 2022",183,0.00515885321230231
"U21317","The Havens PCN","Female","95+ years","1st Apr 2022",58,0.001635046373298
"U21317","The Havens PCN","Male","0-4 years","1st Apr 2022",910,0.0256533137879514
"U21317","The Havens PCN","Male","5-9 years","1st Apr 2022",1040,0.0293180729005159
"U21317","The Havens PCN","Male","10-14 years","1st Apr 2022",1101,0.03103769063795
"U21317","The Havens PCN","Male","15-19 years","1st Apr 2022",967,0.0272601697065374
"U21317","The Havens PCN","Male","20-24 years","1st Apr 2022",941,0.0265272178840245
"U21317","The Havens PCN","Male","25-29 years","1st Apr 2022",982,0.0276830265272179
"U21317","The Havens PCN","Male","30-34 years","1st Apr 2022",1105,0.0311504524567981
"U21317","The Havens PCN","Male","35-39 years","1st Apr 2022",1134,0.0319679756434471
"U21317","The Havens PCN","Male","40-44 years","1st Apr 2022",1108,0.0312350238209342
"U21317","The Havens PCN","Male","45-49 years","1st Apr 2022",1036,0.0292053110816677
"U21317","The Havens PCN","Male","50-54 years","1st Apr 2022",1179,0.0332365461054887
"U21317","The Havens PCN","Male","55-59 years","1st Apr 2022",1298,0.0365912102162208
"U21317","The Havens PCN","Male","60-64 years","1st Apr 2022",1132,0.0319115947340231
"U21317","The Havens PCN","Male","65-69 years","1st Apr 2022",980,0.0276266456177938
"U21317","The Havens PCN","Male","70-74 years","1st Apr 2022",976,0.0275138837989457
"U21317","The Havens PCN","Male","75-79 years","1st Apr 2022",780,0.0219885546753869
"U21317","The Havens PCN","Male","80-84 years","1st Apr 2022",497,0.0140106559918811
"U21317","The Havens PCN","Male","85-89 years","1st Apr 2022",251,0.00707580413272066
"U21317","The Havens PCN","Male","90-94 years","1st Apr 2022",113,0.0031855213824599
"U21317","The Havens PCN","Male","95+ years","1st Apr 2022",25,0.000704761367800863
"U21339","Arun Integrated Care (AIC) PCN","Female","0-4 years","1st Apr 2022",1407,0.0219538454336938
"U21339","Arun Integrated Care (AIC) PCN","Female","5-9 years","1st Apr 2022",1620,0.0252773486869822
"U21339","Arun Integrated Care (AIC) PCN","Female","10-14 years","1st Apr 2022",1575,0.0245752001123438
"U21339","Arun Integrated Care (AIC) PCN","Female","15-19 years","1st Apr 2022",1470,0.0229368534381875
"U21339","Arun Integrated Care (AIC) PCN","Female","20-24 years","1st Apr 2022",1385,0.0216105727972039
"U21339","Arun Integrated Care (AIC) PCN","Female","25-29 years","1st Apr 2022",1670,0.0260575137699137
"U21339","Arun Integrated Care (AIC) PCN","Female","30-34 years","1st Apr 2022",1931,0.0301299755028164
"U21339","Arun Integrated Care (AIC) PCN","Female","35-39 years","1st Apr 2022",1829,0.028538438733636
"U21339","Arun Integrated Care (AIC) PCN","Female","40-44 years","1st Apr 2022",1795,0.0280079264772426
"U21339","Arun Integrated Care (AIC) PCN","Female","45-49 years","1st Apr 2022",1762,0.0274930175225078
"U21339","Arun Integrated Care (AIC) PCN","Female","50-54 years","1st Apr 2022",2208,0.0344520900622572
"U21339","Arun Integrated Care (AIC) PCN","Female","55-59 years","1st Apr 2022",2289,0.0357159574966063
"U21339","Arun Integrated Care (AIC) PCN","Female","60-64 years","1st Apr 2022",2237,0.0349045858103575
"U21339","Arun Integrated Care (AIC) PCN","Female","65-69 years","1st Apr 2022",2111,0.03293856980137
"U21339","Arun Integrated Care (AIC) PCN","Female","70-74 years","1st Apr 2022",2373,0.0370266348359313
"U21339","Arun Integrated Care (AIC) PCN","Female","75-79 years","1st Apr 2022",2189,0.0341556273307432
"U21339","Arun Integrated Care (AIC) PCN","Female","80-84 years","1st Apr 2022",1505,0.0234829689962396
"U21339","Arun Integrated Care (AIC) PCN","Female","85-89 years","1st Apr 2022",964,0.0150415827989203
"U21339","Arun Integrated Care (AIC) PCN","Female","90-94 years","1st Apr 2022",519,0.00809811356082947
"U21339","Arun Integrated Care (AIC) PCN","Female","95+ years","1st Apr 2022",169,0.00263695798030863
"U21339","Arun Integrated Care (AIC) PCN","Male","0-4 years","1st Apr 2022",1433,0.0223595312768182
"U21339","Arun Integrated Care (AIC) PCN","Male","5-9 years","1st Apr 2022",1691,0.026385183104745
"U21339","Arun Integrated Care (AIC) PCN","Male","10-14 years","1st Apr 2022",1789,0.0279143066672908
"U21339","Arun Integrated Care (AIC) PCN","Male","15-19 years","1st Apr 2022",1509,0.0235453822028741
"U21339","Arun Integrated Care (AIC) PCN","Male","20-24 years","1st Apr 2022",1421,0.0221722916569146
"U21339","Arun Integrated Care (AIC) PCN","Male","25-29 years","1st Apr 2022",1536,0.0239666713476572
"U21339","Arun Integrated Care (AIC) PCN","Male","30-34 years","1st Apr 2022",1974,0.0308009174741375
"U21339","Arun Integrated Care (AIC) PCN","Male","35-39 years","1st Apr 2022",1860,0.0290221410850536
"U21339","Arun Integrated Care (AIC) PCN","Male","40-44 years","1st Apr 2022",1810,0.028241976002122
"U21339","Arun Integrated Care (AIC) PCN","Male","45-49 years","1st Apr 2022",1724,0.0269000920594798
"U21339","Arun Integrated Care (AIC) PCN","Male","50-54 years","1st Apr 2022",2156,0.0336407183760084
"U21339","Arun Integrated Care (AIC) PCN","Male","55-59 years","1st Apr 2022",2283,0.0356223376866545
"U21339","Arun Integrated Care (AIC) PCN","Male","60-64 years","1st Apr 2022",1974,0.0308009174741375
"U21339","Arun Integrated Care (AIC) PCN","Male","65-69 years","1st Apr 2022",1833,0.0286008519402706
"U21339","Arun Integrated Care (AIC) PCN","Male","70-74 years","1st Apr 2022",2059,0.0321271981151212
"U21339","Arun Integrated Care (AIC) PCN","Male","75-79 years","1st Apr 2022",1870,0.0291781741016399
"U21339","Arun Integrated Care (AIC) PCN","Male","80-84 years","1st Apr 2022",1119,0.0174600945560081
"U21339","Arun Integrated Care (AIC) PCN","Male","85-89 years","1st Apr 2022",694,0.0108286913510899
"U21339","Arun Integrated Care (AIC) PCN","Male","90-94 years","1st Apr 2022",274,0.00427530465446488
"U21339","Arun Integrated Care (AIC) PCN","Male","95+ years","1st Apr 2022",72,0.00112343771942143
"U22426","Dean's and Central Brighton PCN","Female","0-4 years","1st Apr 2022",718,0.0191059073975519
"U22426","Dean's and Central Brighton PCN","Female","5-9 years","1st Apr 2022",924,0.024587546567323
"U22426","Dean's and Central Brighton PCN","Female","10-14 years","1st Apr 2022",987,0.0262639701969133
"U22426","Dean's and Central Brighton PCN","Female","15-19 years","1st Apr 2022",999,0.0265832889835019
"U22426","Dean's and Central Brighton PCN","Female","20-24 years","1st Apr 2022",1178,0.0313464608834486
"U22426","Dean's and Central Brighton PCN","Female","25-29 years","1st Apr 2022",1161,0.0308940926024481
"U22426","Dean's and Central Brighton PCN","Female","30-34 years","1st Apr 2022",1251,0.0332889835018627
"U22426","Dean's and Central Brighton PCN","Female","35-39 years","1st Apr 2022",1281,0.0340872804683342
"U22426","Dean's and Central Brighton PCN","Female","40-44 years","1st Apr 2022",1245,0.0331293241085684
"U22426","Dean's and Central Brighton PCN","Female","45-49 years","1st Apr 2022",1212,0.0322511974454497
"U22426","Dean's and Central Brighton PCN","Female","50-54 years","1st Apr 2022",1332,0.0354443853113358
"U22426","Dean's and Central Brighton PCN","Female","55-59 years","1st Apr 2022",1293,0.0344065992549228
"U22426","Dean's and Central Brighton PCN","Female","60-64 years","1st Apr 2022",1094,0.0291112293773284
"U22426","Dean's and Central Brighton PCN","Female","65-69 years","1st Apr 2022",943,0.0250931346460883
"U22426","Dean's and Central Brighton PCN","Female","70-74 years","1st Apr 2022",893,0.0237626397019691
"U22426","Dean's and Central Brighton PCN","Female","75-79 years","1st Apr 2022",868,0.0230973922299095
"U22426","Dean's and Central Brighton PCN","Female","80-84 years","1st Apr 2022",568,0.0151144225651943
"U22426","Dean's and Central Brighton PCN","Female","85-89 years","1st Apr 2022",402,0.0106971793507185
"U22426","Dean's and Central Brighton PCN","Female","90-94 years","1st Apr 2022",228,0.00606705694518361
"U22426","Dean's and Central Brighton PCN","Female","95+ years","1st Apr 2022",84,0.00223523150612028
"U22426","Dean's and Central Brighton PCN","Male","0-4 years","1st Apr 2022",741,0.0197179350718467
"U22426","Dean's and Central Brighton PCN","Male","5-9 years","1st Apr 2022",1018,0.0270888770622672
